cod_nota,nota_NP1,nota_NP2,nota_exame,semestre,ano,cod_disciplina,cod_aluno
2547,4.92,8.01,7.45,2,2015,503,90
2548,8.05,9.95,0.0,1,2015,140,91
2549,2.92,8.07,7.33,2,2017,141,91
2550,4.88,0.61,1.64,1,2016,142,91
2551,1.99,0.5,3.59,1,2011,143,91
2552,0.9,3.59,2.78,2,2012,144,91
2553,1.52,2.48,5.3,2,2018,145,91
2554,9.99,1.98,3.05,1,2014,146,91
2555,6.93,6.98,9.99,2,2014,147,91
2556,7.57,1.99,0.12,1,2016,148,91
2557,3.16,7.34,4.78,1,2013,149,91
2558,5.5,2.34,9.0,2,2012,150,91
2559,8.94,8.65,0.0,2,2015,151,91
2560,5.23,9.78,0.0,1,2014,152,91
2561,7.64,7.53,0.0,1,2014,153,91
2562,3.6,4.67,3.68,1,2016,154,91
2563,3.81,1.56,6.9,1,2018,155,91
2564,6.28,3.14,9.76,1,2013,156,91
2565,0.27,6.04,0.84,2,2015,157,91
2566,8.33,6.6,0.0,1,2014,158,91
2567,8.08,5.59,0.77,2,2012,159,91
2568,1.94,7.3,6.56,1,2016,160,91
2569,7.35,7.2,0.0,2,2014,161,91
2570,1.14,4.65,0.71,1,2019,162,91
2571,7.59,8.43,0.0,1,2020,163,91
2572,3.5,0.35,2.22,1,2015,164,91
2573,9.4,4.75,0.0,2,2013,165,91
2574,0.77,8.5,0.38,2,2013,166,91
2575,5.18,9.96,0.0,1,2015,167,91
2576,6.84,1.62,0.26,2,2014,812,92
2577,9.15,8.72,0.0,2,2017,813,92
2578,7.15,9.39,0.0,1,2010,814,92
2579,8.12,5.22,7.99,2,2015,815,92
2580,7.07,6.65,7.73,2,2017,816,92
2581,2.91,6.3,4.02,1,2012,817,92
2582,3.67,1.34,1.97,2,2012,818,92
2583,8.94,4.66,2.64,1,2016,819,92
2584,3.35,9.05,4.3,2,2015,820,92
2585,3.14,6.47,0.8,1,2018,821,92
2586,9.03,4.68,7.6,1,2019,822,92
2587,9.65,9.5,0.0,1,2015,823,92
2588,2.39,7.87,3.12,1,2019,824,92
2589,6.23,3.59,3.58,2,2013,825,92
2590,9.79,0.49,5.84,2,2019,826,92
2591,5.82,0.13,3.91,1,2014,827,92
2592,0.11,2.83,8.52,2,2018,828,92
2593,7.6,5.41,2.54,2,2012,829,92
2594,4.97,1.64,4.39,1,2014,830,92
2595,6.73,5.79,5.01,1,2014,831,92
2596,0.4,1.54,1.07,2,2015,832,92
2597,2.2,4.31,0.64,2,2016,833,92
2598,5.66,9.43,0.0,2,2018,834,92
2599,7.14,5.13,3.7,2,2017,835,92
2600,6.04,5.02,9.86,2,2016,836,92
2601,0.16,7.72,6.75,2,2010,837,92
2602,8.89,8.52,0.0,2,2018,838,92
2603,3.93,6.38,3.84,1,2014,839,92
2604,0.26,1.66,1.62,2,2010,112,93
2605,4.88,0.25,5.61,1,2014,113,93
2606,9.69,9.96,0.0,1,2013,114,93
2607,0.52,0.14,7.8,2,2013,115,93
2608,4.66,2.0,5.48,2,2020,116,93
2609,3.0,4.75,4.39,2,2017,117,93
2610,0.87,1.33,4.32,1,2017,118,93
2611,9.85,0.22,9.64,1,2016,119,93
2612,4.43,1.04,2.84,1,2014,120,93
2613,2.9,0.44,4.59,1,2018,121,93
2614,4.1,1.55,8.78,1,2018,122,93
2615,8.39,0.58,8.95,2,2013,123,93
2616,7.36,1.23,7.46,2,2018,124,93
2617,9.43,0.19,1.37,2,2018,125,93
2618,7.46,2.59,9.82,1,2013,126,93
2619,8.36,9.76,0.0,1,2014,127,93
2620,4.1,2.77,1.43,1,2012,128,93
2621,1.92,9.19,4.84,2,2016,129,93
2622,7.48,2.11,7.02,2,2013,130,93
2623,9.04,1.73,5.51,2,2019,131,93
2624,4.83,3.32,7.82,2,2017,132,93
2625,9.48,7.02,0.0,1,2012,133,93
2626,3.1,8.27,1.03,1,2014,134,93
2627,3.93,7.91,3.56,1,2015,135,93
2628,2.79,7.59,2.93,2,2014,136,93
2629,1.33,4.24,2.82,2,2013,137,93
2630,9.84,3.79,1.06,1,2016,138,93
2631,9.02,7.3,0.0,1,2019,139,93
2632,2.51,0.95,6.48,1,2016,588,94
2633,8.95,8.58,0.0,1,2016,589,94
2634,4.4,7.44,2.54,1,2015,590,94
2635,1.69,0.75,9.09,1,2014,591,94
2636,3.98,9.24,6.12,2,2014,592,94
2637,1.12,6.23,3.58,2,2017,593,94
2638,6.35,7.5,1.62,2,2020,594,94
2639,8.38,3.67,3.95,1,2015,595,94
2640,8.75,4.25,7.89,2,2013,596,94
2641,6.45,8.88,0.0,2,2016,597,94
2642,3.48,1.44,7.76,2,2016,598,94
2643,3.29,0.0,3.44,2,2018,599,94
2644,0.1,2.76,0.01,1,2011,600,94
2645,3.71,8.04,0.13,2,2015,601,94
2646,3.77,6.7,8.54,1,2013,602,94
2647,7.61,5.73,0.99,1,2016,603,94
2648,4.06,2.01,3.38,1,2017,604,94
2649,7.41,4.99,3.68,2,2012,605,94
2650,8.64,1.3,9.05,1,2013,606,94
2651,4.1,7.02,2.18,2,2017,607,94
2652,3.32,0.98,2.32,1,2013,608,94
2653,8.69,4.35,4.47,2,2015,609,94
2654,9.06,6.93,0.0,2,2013,610,94
2655,6.39,6.49,3.46,1,2014,611,94
2656,9.65,8.44,0.0,2,2012,612,94
2657,8.66,6.78,0.0,1,2013,613,94
2658,0.33,4.39,6.7,1,2015,614,94
2659,0.39,1.73,0.2,1,2019,615,94
2660,8.81,5.53,0.0,1,2017,1120,95
2661,8.5,9.62,0.0,1,2012,1121,95
2662,8.49,6.26,0.0,2,2016,1122,95
2663,0.54,6.31,6.34,2,2016,1123,95
2664,2.74,1.76,3.91,2,2012,1124,95
2665,5.97,3.41,6.4,2,2016,1125,95
2666,3.97,4.01,7.89,1,2014,1126,95
2667,3.9,4.82,5.84,2,2017,1127,95
2668,1.56,5.08,6.88,1,2013,1128,95
2669,3.32,3.8,2.77,1,2015,1129,95
2670,9.17,9.4,0.0,1,2015,1130,95
2671,7.89,4.73,2.78,1,2013,1131,95
2672,2.37,3.33,5.55,2,2017,1132,95
2673,2.24,2.18,8.93,1,2019,1133,95
2674,7.28,6.2,9.23,2,2018,1134,95
2675,7.01,4.5,9.01,1,2016,1135,95
2676,9.95,9.73,0.0,2,2016,1136,95
2677,9.68,8.74,0.0,2,2011,1137,95
2678,3.94,2.27,4.08,2,2016,1138,95
2679,1.44,4.07,1.74,2,2016,1139,95
2680,4.45,3.54,9.99,2,2017,1140,95
2681,6.72,5.41,9.91,1,2015,1141,95
2682,6.55,5.65,9.11,1,2013,1142,95
2683,9.23,6.46,0.0,2,2012,1143,95
2684,7.96,9.48,0.0,2,2015,1144,95
2685,6.25,2.09,6.65,1,2010,1145,95
2686,9.23,9.34,0.0,1,2017,1146,95
2687,2.88,4.8,6.39,1,2011,1147,95
2688,4.92,0.34,8.48,2,2015,840,96
2689,5.35,1.56,9.18,2,2015,841,96
2690,3.83,2.38,3.52,1,2018,842,96
2691,9.72,9.33,0.0,1,2018,843,96
2692,0.97,8.05,2.74,1,2016,844,96
2693,3.69,0.6,5.23,1,2011,845,96
2694,6.82,0.51,9.87,1,2013,846,96
2695,9.83,1.73,8.03,2,2015,847,96
2696,2.81,2.07,1.62,2,2014,848,96
2697,6.07,4.87,4.51,2,2017,849,96
2698,2.83,0.03,6.62,2,2015,850,96
2699,9.05,0.53,7.33,2,2019,851,96
2700,5.46,2.36,6.28,1,2014,852,96
2701,9.5,6.54,0.0,1,2014,853,96
2702,6.47,1.98,2.87,1,2014,854,96
2703,9.04,1.77,7.12,1,2017,855,96
2704,6.61,7.5,0.0,2,2015,856,96
2705,7.82,2.43,0.31,1,2012,857,96
2706,0.08,9.9,2.76,2,2015,858,96
2707,5.24,3.82,4.99,2,2012,859,96
2708,2.77,3.35,4.75,1,2015,860,96
2709,1.86,7.81,8.85,2,2015,861,96
2710,1.21,0.18,7.03,2,2015,862,96
2711,1.81,6.44,8.68,1,2015,863,96
2712,7.39,9.06,0.0,1,2015,864,96
2713,6.58,3.54,2.11,2,2017,865,96
2714,2.8,2.3,4.09,2,2015,866,96
2715,7.89,6.94,0.0,2,2016,867,96
2716,3.11,1.39,3.44,1,2015,728,97
2717,9.65,0.64,0.3,2,2018,729,97
2718,4.74,8.61,5.29,1,2014,730,97
2719,7.06,0.63,5.88,2,2018,731,97
2720,2.76,5.32,1.26,2,2014,732,97
2721,0.88,2.33,0.73,2,2019,733,97
2722,5.04,4.68,7.35,1,2016,734,97
2723,8.52,4.25,0.85,1,2015,735,97
2724,0.62,1.63,7.54,1,2015,736,97
2725,3.74,0.94,5.11,2,2017,737,97
2726,8.6,6.06,0.0,1,2014,738,97
2727,1.52,8.64,2.79,1,2014,739,97
2728,5.04,6.24,8.1,2,2019,740,97
2729,8.24,1.42,4.25,1,2016,741,97
2730,5.56,5.83,9.91,1,2010,742,97
2731,7.11,9.3,0.0,2,2016,743,97
2732,3.26,3.96,0.65,2,2016,744,97
2733,1.54,4.36,6.43,2,2015,745,97
2734,8.3,8.58,0.0,1,2019,746,97
2735,6.37,5.94,9.25,2,2012,747,97
2736,3.41,9.99,2.59,1,2015,748,97
2737,6.04,3.18,5.56,2,2018,749,97
2738,1.7,3.35,4.62,2,2017,750,97
2739,4.91,9.98,0.0,2,2015,751,97
2740,9.84,6.67,0.0,2,2012,752,97
2741,4.82,2.51,5.82,1,2019,753,97
2742,9.52,4.57,0.0,1,2020,754,97
2743,8.34,2.17,0.38,1,2015,755,97
2744,8.28,6.59,0.0,1,2019,224,98
2745,8.33,5.06,3.4,1,2013,225,98
2746,0.45,2.47,0.29,2,2013,226,98
2747,2.66,4.82,8.74,2,2011,227,98
2748,5.53,1.35,2.35,2,2014,228,98
2749,4.86,0.66,9.77,1,2012,229,98
2750,6.73,4.49,4.02,1,2014,230,98
2751,7.54,0.56,0.41,2,2015,231,98
2752,1.94,8.38,6.45,1,2016,232,98
2753,7.51,3.28,1.92,2,2014,233,98
2754,0.09,1.87,8.61,1,2017,234,98
2755,3.61,8.74,4.55,2,2018,235,98
2756,3.17,8.92,4.35,2,2019,236,98
2757,0.29,6.49,2.11,1,2012,237,98
2758,5.02,9.3,0.0,2,2010,238,98
2759,8.98,3.79,9.64,1,2017,239,98
2760,2.42,4.74,3.8,1,2013,240,98
2761,3.54,3.98,8.69,2,2012,241,98
2762,2.46,3.36,7.69,2,2014,242,98
2763,2.18,3.49,0.92,1,2014,243,98
2764,9.23,7.84,0.0,2,2011,244,98
2765,4.93,4.65,5.9,2,2016,245,98
2766,1.58,6.16,1.38,2,2011,246,98
2767,2.68,8.29,0.6,2,2017,247,98
2768,3.3,4.9,5.12,1,2016,248,98
2769,9.62,4.6,0.0,2,2012,249,98
2770,8.43,3.13,6.36,1,2015,250,98
2771,4.84,4.28,2.24,2,2015,251,98
2772,3.85,5.39,3.97,1,2016,952,99
2773,3.31,0.71,4.83,1,2018,953,99
2774,0.21,9.54,3.96,1,2012,954,99
2775,1.02,0.14,2.33,2,2016,955,99
2776,4.02,8.67,8.98,1,2013,956,99
2777,0.38,6.97,8.26,2,2013,957,99
2778,2.86,3.63,6.95,1,2015,958,99
2779,5.79,5.56,2.98,1,2011,959,99
2780,4.22,3.38,7.77,2,2019,960,99
2781,0.37,7.7,3.68,1,2013,961,99
2782,2.15,2.15,2.44,1,2015,962,99
2783,7.17,7.81,0.0,2,2017,963,99
2784,2.71,3.36,6.25,1,2018,964,99
2785,4.99,5.03,8.72,2,2018,965,99
2786,8.56,4.9,8.27,2,2017,966,99
2787,1.35,2.86,2.02,1,2014,967,99
2788,0.45,3.7,2.02,2,2015,968,99
2789,3.88,5.3,3.83,1,2014,969,99
2790,0.37,5.67,2.67,2,2013,970,99
2791,5.58,1.62,7.5,2,2011,971,99
2792,2.33,2.32,1.37,1,2013,972,99
2793,1.9,0.78,4.89,1,2020,973,99
2794,1.81,9.75,2.33,1,2013,974,99
2795,3.44,4.95,9.17,2,2014,975,99
2796,9.26,8.82,0.0,1,2018,976,99
2797,6.59,8.0,0.0,2,2011,977,99
2798,1.93,8.91,7.77,1,2013,978,99
2799,6.72,4.96,3.5,1,2017,979,99
2800,2.56,4.48,8.33,2,2014,616,100
2801,8.96,7.08,0.0,2,2016,617,100
2802,2.56,9.41,3.65,2,2020,618,100
2803,1.46,0.65,0.77,1,2016,619,100
2804,0.35,5.29,3.12,2,2017,620,100
2805,7.81,9.66,0.0,2,2017,621,100
2806,4.62,6.34,7.09,1,2013,622,100
2807,1.27,4.06,4.94,1,2013,623,100
2808,8.38,0.37,0.84,2,2012,624,100
2809,5.85,6.48,2.61,1,2013,625,100
2810,1.52,0.48,2.97,1,2017,626,100
2811,5.15,1.96,4.15,1,2014,627,100
2812,8.92,3.79,8.08,1,2020,628,100
2813,8.88,1.05,0.05,1,2018,629,100
2814,1.03,4.05,3.73,1,2013,630,100
2815,7.37,0.96,3.77,1,2017,631,100
2816,4.25,4.38,1.71,2,2015,632,100
2817,3.56,5.87,3.49,1,2013,633,100
2818,9.39,7.55,0.0,1,2014,634,100
2819,0.79,0.06,7.87,2,2015,635,100
2820,0.84,5.52,8.8,2,2011,636,100
2821,9.76,9.83,0.0,1,2013,637,100
2822,3.3,5.65,0.06,2,2018,638,100
2823,3.98,0.68,0.12,2,2016,639,100
2824,5.2,3.56,5.26,2,2013,640,100
2825,5.36,1.8,4.34,1,2015,641,100
2826,8.52,1.9,8.59,1,2015,642,100
2827,0.98,1.25,3.47,2,2015,643,100
2828,7.04,1.25,9.34,1,2014,588,101
2829,1.16,5.23,6.84,1,2014,589,101
2830,8.93,2.84,6.06,2,2015,590,101
2831,7.95,9.51,0.0,1,2012,591,101
2832,1.4,5.57,1.99,1,2013,592,101
2833,3.59,4.25,3.49,1,2019,593,101
2834,7.68,0.32,4.42,1,2013,594,101
2835,8.04,1.24,1.32,2,2014,595,101
2836,7.55,7.75,0.0,2,2016,596,101
2837,3.37,2.47,4.49,1,2015,597,101
2838,6.33,4.47,5.05,1,2017,598,101
2839,6.15,9.22,0.0,1,2014,599,101
2840,3.54,3.09,1.02,1,2016,600,101
2841,7.89,1.74,1.66,2,2019,601,101
2842,1.59,4.34,9.78,2,2011,602,101
2843,5.24,8.12,0.41,2,2014,603,101
2844,0.66,7.36,8.78,2,2012,604,101
2845,2.53,8.95,4.4,2,2011,605,101
2846,7.54,2.01,8.84,2,2014,606,101
2847,1.61,5.7,7.07,2,2015,607,101
2848,7.18,0.57,1.18,2,2011,608,101
2849,7.33,5.43,1.6,2,2013,609,101
2850,9.23,4.7,9.35,2,2013,610,101
2851,8.46,1.94,7.34,2,2018,611,101
2852,1.44,1.16,1.63,2,2014,612,101
2853,6.38,6.84,1.68,1,2017,613,101
2854,4.64,1.08,0.71,1,2014,614,101
2855,4.46,1.05,6.54,2,2017,615,101
2856,10.0,0.67,2.83,1,2011,868,102
2857,3.69,2.9,0.87,1,2015,869,102
2858,5.18,0.02,2.0,2,2013,870,102
2859,6.67,6.19,8.48,1,2012,871,102
2860,1.02,9.51,9.99,2,2018,872,102
2861,8.18,7.07,0.0,1,2017,873,102
2862,2.65,3.27,2.94,2,2018,874,102
2863,1.43,3.83,3.86,1,2019,875,102
2864,3.61,3.7,1.97,2,2013,876,102
2865,4.33,4.89,5.97,1,2015,877,102
2866,9.57,6.51,0.0,2,2013,878,102
2867,7.42,2.11,8.57,2,2015,879,102
2868,9.7,3.76,7.02,1,2016,880,102
2869,4.75,9.9,0.0,1,2015,881,102
2870,1.51,8.64,6.56,1,2014,882,102
2871,5.74,8.0,2.37,2,2019,883,102
2872,5.35,9.34,0.0,2,2010,884,102
2873,2.45,3.94,7.7,2,2015,885,102
2874,9.49,4.42,8.17,2,2016,886,102
2875,2.36,9.33,3.28,1,2012,887,102
2876,1.8,4.27,2.24,1,2015,888,102
2877,2.29,2.87,6.73,2,2014,889,102
2878,0.87,6.02,2.82,2,2015,890,102
2879,6.2,1.63,0.63,1,2012,891,102
2880,2.26,7.26,7.06,2,2014,892,102
2881,8.87,9.97,0.0,1,2015,893,102
2882,0.33,3.4,5.91,1,2012,894,102
2883,1.94,2.67,0.83,1,2015,895,102
2884,4.99,2.57,9.36,2,2014,756,103
2885,6.84,4.69,5.41,2,2019,757,103
2886,7.92,3.23,0.63,1,2016,758,103
2887,6.22,1.61,3.71,2,2014,759,103
2888,7.05,8.41,0.0,2,2013,760,103
2889,7.42,9.91,0.0,2,2019,761,103
2890,8.16,5.97,0.0,1,2014,762,103
2891,5.71,1.62,7.37,1,2019,763,103
2892,2.8,4.22,2.71,2,2015,764,103
2893,7.85,9.54,0.0,1,2010,765,103
2894,5.09,2.05,5.82,1,2015,766,103
2895,7.77,5.0,2.21,1,2014,767,103
2896,6.31,2.45,0.08,1,2013,768,103
2897,1.34,0.29,7.92,1,2018,769,103
2898,6.42,0.25,0.64,1,2015,770,103
2899,7.39,3.42,5.45,1,2016,771,103
2900,2.9,3.99,8.53,1,2013,772,103
2901,1.18,0.46,8.01,1,2015,773,103
2902,2.59,4.24,8.77,2,2012,774,103
2903,9.38,1.49,4.62,1,2016,775,103
2904,9.17,9.68,0.0,1,2013,776,103
2905,8.64,4.8,7.0,2,2017,777,103
2906,5.48,2.16,7.25,2,2013,778,103
2907,3.21,4.39,0.89,2,2011,779,103
2908,0.91,3.79,5.64,2,2018,780,103
2909,6.6,7.19,6.54,2,2015,781,103
2910,4.13,3.42,1.56,2,2020,782,103
2911,3.57,5.87,4.34,2,2010,783,103
2912,9.96,4.65,0.0,1,2016,1176,104
2913,7.88,5.33,5.53,1,2016,1177,104
2914,1.82,6.47,7.86,2,2018,1178,104
2915,2.93,3.95,6.83,2,2018,1179,104
2916,5.07,6.61,8.68,1,2018,1180,104
2917,1.42,3.73,6.19,1,2014,1181,104
2918,4.72,9.19,4.67,1,2015,1182,104
2919,1.2,6.78,1.54,2,2020,1183,104
2920,5.07,8.68,0.72,1,2020,1184,104
2921,6.33,7.44,5.21,2,2014,1185,104
2922,1.68,6.32,0.91,1,2017,1186,104
2923,1.08,2.69,1.55,1,2014,1187,104
2924,5.41,5.0,7.54,2,2011,1188,104
2925,5.36,8.23,3.4,2,2013,1189,104
2926,5.66,4.73,0.12,2,2013,1190,104
2927,7.31,8.29,0.0,2,2017,1191,104
2928,7.97,9.21,0.0,1,2012,1192,104
2929,4.88,4.39,6.93,1,2011,1193,104
2930,8.22,4.14,2.09,1,2016,1194,104
2931,8.71,1.53,0.74,2,2018,1195,104
2932,0.34,1.66,2.4,2,2012,1196,104
2933,5.85,2.13,8.89,1,2012,1197,104
2934,4.88,8.05,9.7,2,2020,1198,104
2935,8.74,8.22,0.0,2,2012,1199,104
2936,7.16,0.42,6.14,1,2016,1200,104
2937,5.63,2.65,7.5,2,2015,1201,104
2938,0.24,4.32,8.28,2,2015,1202,104
2939,1.73,3.61,5.96,2,2015,1203,104
2940,9.82,9.75,0.0,2,2019,1176,105
2941,2.25,7.97,8.74,1,2014,1177,105
2942,3.09,8.42,6.61,2,2015,1178,105
2943,4.57,8.53,6.42,1,2015,1179,105
2944,2.27,7.02,6.02,2,2019,1180,105
2945,4.96,1.88,7.47,2,2014,1181,105
2946,3.47,1.22,6.23,2,2020,1182,105
2947,0.49,2.75,5.71,1,2015,1183,105
2948,2.99,6.66,3.6,2,2015,1184,105
2949,2.18,8.48,6.16,2,2013,1185,105
2950,7.3,8.82,0.0,1,2015,1186,105
2951,1.37,7.13,3.8,2,2017,1187,105
2952,2.83,3.41,7.07,1,2014,1188,105
2953,6.53,9.44,0.0,1,2012,1189,105
2954,2.45,1.5,6.73,1,2014,1190,105
2955,3.05,9.47,3.84,2,2018,1191,105
2956,5.0,9.3,0.0,1,2017,1192,105
2957,7.19,6.97,0.0,1,2014,1193,105
2958,7.69,9.29,0.0,2,2016,1194,105
2959,7.28,0.68,3.03,2,2016,1195,105
2960,6.91,2.74,1.61,2,2015,1196,105
2961,3.1,5.05,5.55,2,2012,1197,105
2962,7.17,2.29,2.99,1,2018,1198,105
2963,2.82,7.48,8.16,2,2013,1199,105
2964,8.99,8.72,0.0,2,2016,1200,105
2965,9.53,4.62,0.0,2,2016,1201,105
2966,3.1,1.95,9.7,2,2015,1202,105
2967,3.2,0.87,2.45,2,2016,1203,105
2968,3.78,4.22,7.71,1,2012,0,106
2969,7.26,2.45,3.06,2,2014,1,106
2970,2.67,3.53,3.92,2,2020,2,106
2971,3.17,9.81,7.28,2,2014,3,106
2972,6.03,0.14,3.92,2,2013,4,106
2973,0.42,5.76,4.76,1,2015,5,106
2974,8.05,3.08,0.31,2,2014,6,106
2975,8.09,2.15,7.36,1,2020,7,106
2976,6.79,6.49,7.91,1,2015,8,106
2977,6.37,1.43,0.36,1,2017,9,106
2978,5.23,5.57,3.7,2,2020,10,106
2979,7.77,7.62,0.0,2,2011,11,106
2980,1.04,4.31,2.49,1,2013,12,106
2981,2.06,5.97,4.64,2,2019,13,106
2982,5.05,5.28,2.06,2,2018,14,106
2983,1.5,0.69,3.86,2,2017,15,106
2984,0.19,3.85,4.73,1,2012,16,106
2985,0.31,3.58,1.4,2,2019,17,106
2986,5.34,8.41,2.68,1,2015,18,106
2987,0.51,0.08,0.91,2,2013,19,106
2988,9.65,9.19,0.0,1,2016,20,106
2989,0.29,9.53,7.42,1,2014,21,106
2990,5.31,5.14,7.38,1,2016,22,106
2991,8.94,7.95,0.0,2,2015,23,106
2992,1.94,4.73,1.23,2,2013,24,106
2993,4.49,3.69,6.78,1,2015,25,106
2994,4.94,6.18,6.46,1,2011,26,106
2995,7.68,2.11,4.75,2,2018,27,106
2996,7.33,9.34,0.0,1,2014,252,107
2997,2.9,8.1,5.9,1,2015,253,107
2998,4.2,2.74,3.24,1,2019,254,107
2999,2.6,2.3,9.72,1,2015,255,107
3000,4.55,2.04,7.91,2,2015,256,107
3001,8.9,3.88,3.34,1,2017,257,107
3002,3.17,9.79,2.61,1,2013,258,107
3003,5.31,9.58,0.0,1,2020,259,107
3004,4.32,9.83,0.0,2,2016,260,107
3005,2.78,4.04,2.18,1,2017,261,107
3006,9.08,0.08,2.1,1,2013,262,107
3007,7.29,2.59,9.33,1,2017,263,107
3008,5.26,5.47,3.66,2,2017,264,107
3009,5.77,7.95,9.92,1,2018,265,107
3010,7.3,6.23,7.59,1,2015,266,107
3011,8.96,3.59,3.02,1,2013,267,107
3012,9.29,7.99,0.0,2,2015,268,107
3013,7.46,9.65,0.0,1,2018,269,107
3014,4.78,2.21,7.58,2,2012,270,107
3015,4.7,4.25,3.24,2,2015,271,107
3016,6.85,1.22,3.96,2,2016,272,107
3017,2.75,2.9,4.82,1,2017,273,107
3018,8.35,5.48,4.97,1,2013,274,107
3019,3.1,6.87,2.14,2,2013,275,107
3020,6.15,7.14,5.14,2,2015,276,107
3021,2.18,7.6,0.86,1,2015,277,107
3022,3.89,5.81,8.7,1,2011,278,107
3023,0.74,3.4,8.25,2,2012,279,107
3024,2.44,9.47,3.38,1,2015,812,108
3025,4.2,8.32,4.98,1,2011,813,108
3026,8.04,6.74,0.0,1,2011,814,108
3027,2.27,9.86,6.26,1,2016,815,108
3028,7.01,4.15,0.98,2,2014,816,108
3029,6.9,5.56,8.78,1,2013,817,108
3030,3.43,2.32,1.1,1,2017,818,108
3031,7.19,2.92,7.54,2,2014,819,108
3032,4.42,1.38,7.99,2,2018,820,108
3033,5.11,1.1,1.86,1,2015,821,108
3034,1.81,0.73,3.67,2,2010,822,108
3035,4.52,1.27,3.16,2,2011,823,108
3036,0.04,2.72,6.5,1,2015,824,108
3037,2.62,4.67,1.37,2,2016,825,108
3038,2.01,6.2,7.79,1,2015,826,108
3039,7.23,1.54,1.82,1,2011,827,108
3040,8.0,7.83,0.0,1,2013,828,108
3041,6.03,2.2,8.73,1,2015,829,108
3042,8.81,6.92,0.0,1,2017,830,108
3043,8.37,6.39,0.0,1,2015,831,108
3044,9.61,7.11,0.0,2,2016,832,108
3045,5.55,5.99,7.97,2,2015,833,108
3046,4.85,8.58,0.17,2,2015,834,108
3047,3.12,9.48,3.65,1,2012,835,108
3048,6.48,7.12,4.93,2,2014,836,108
3049,1.48,4.01,8.94,2,2013,837,108
3050,1.03,4.86,8.25,2,2012,838,108
3051,2.34,2.11,0.94,1,2010,839,108
3052,0.43,6.22,3.0,2,2013,1148,109
3053,9.44,9.47,0.0,1,2017,1149,109
3054,9.07,1.87,5.31,2,2016,1150,109
3055,7.99,6.8,0.0,1,2020,1151,109
3056,7.86,7.66,0.0,1,2013,1152,109
3057,0.13,9.53,3.53,2,2019,1153,109
3058,0.95,5.03,8.32,1,2019,1154,109
3059,3.49,0.05,1.21,1,2015,1155,109
3060,9.81,7.38,0.0,1,2015,1156,109
3061,2.98,7.19,7.46,2,2016,1157,109
3062,5.57,7.11,7.15,2,2018,1158,109
3063,6.39,3.44,9.88,1,2014,1159,109
3064,5.67,7.41,1.44,1,2016,1160,109
3065,8.72,3.9,4.0,1,2011,1161,109
3066,2.25,4.84,6.98,1,2014,1162,109
3067,1.17,0.49,0.77,1,2017,1163,109
3068,7.72,2.4,6.33,2,2012,1164,109
3069,7.21,2.52,2.39,1,2015,1165,109
3070,9.55,8.68,0.0,1,2017,1166,109
3071,0.78,2.25,0.18,1,2012,1167,109
3072,8.04,6.64,0.0,2,2013,1168,109
3073,4.47,0.64,9.5,1,2015,1169,109
3074,6.42,3.07,5.71,2,2012,1170,109
3075,1.56,2.8,6.02,2,2011,1171,109
3076,4.29,1.13,0.63,1,2017,1172,109
3077,5.0,2.3,6.27,2,2016,1173,109
3078,2.17,0.62,0.69,2,2014,1174,109
3079,9.8,5.59,0.0,2,2010,1175,109
3080,2.45,5.8,0.85,2,2014,196,110
3081,4.46,6.32,3.32,1,2020,197,110
3082,7.23,9.86,0.0,2,2014,198,110
3083,3.86,2.92,0.86,1,2018,199,110
3084,0.57,9.87,2.48,2,2016,200,110
3085,6.89,0.77,1.63,2,2014,201,110
3086,3.5,9.74,5.6,2,2020,202,110
3087,5.92,6.84,5.13,1,2020,203,110
3088,8.6,0.6,5.51,2,2013,204,110
3089,4.49,6.17,8.99,1,2017,205,110
3090,8.05,3.29,9.35,1,2013,206,110
3091,5.26,4.6,2.02,1,2017,207,110
3092,2.37,5.81,9.07,2,2015,208,110
3093,0.79,4.14,0.52,1,2012,209,110
3094,0.21,5.52,3.32,1,2019,210,110
3095,1.25,5.67,1.67,2,2013,211,110
3096,3.52,1.86,6.58,1,2016,212,110
3097,9.35,2.0,2.73,2,2017,213,110
3098,4.96,4.05,6.21,2,2014,214,110
3099,0.78,4.61,1.81,2,2012,215,110
3100,6.09,3.07,3.55,2,2015,216,110
3101,4.56,6.88,3.29,2,2019,217,110
3102,1.54,2.59,9.36,1,2014,218,110
3103,3.87,4.9,6.89,2,2011,219,110
3104,7.9,0.57,9.05,1,2017,220,110
3105,6.7,4.87,4.59,2,2014,221,110
3106,3.86,4.04,5.24,1,2019,222,110
3107,9.87,1.0,6.92,2,2014,223,110
3108,3.03,5.11,1.36,2,2019,924,111
3109,7.69,0.67,3.73,2,2017,925,111
3110,3.77,8.82,1.85,1,2015,926,111
3111,2.74,0.14,7.79,1,2013,927,111
3112,6.04,1.3,4.08,2,2014,928,111
3113,8.67,2.87,8.52,1,2015,929,111
3114,6.75,0.49,3.81,1,2014,930,111
3115,0.98,8.45,8.03,1,2013,931,111
3116,9.36,0.08,6.01,1,2012,932,111
3117,5.9,4.47,6.56,2,2019,933,111
3118,5.39,9.46,0.0,1,2013,934,111
3119,7.62,5.48,0.36,1,2019,935,111
3120,1.89,4.02,3.05,1,2015,936,111
3121,4.75,3.48,5.05,2,2018,937,111
3122,5.18,8.15,6.16,1,2017,938,111
